payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
029863f49457b716b78210413bcb84415ea0ee19,1,1,1,1,0.0,
0298708ba9b2ebae2b2b543ba6f342309aa4557a,1,1,1,1,0.0,
029bb692de240365e3f01fd3a67800a93d7bc910,1,1,1,1,0.0,
029c70b2b512d4bf90042fe0ac9089827f73b8fe,6,4,5,59,0.0,
02a0a59104a60f87f29ba2aef5bd3d2a4a61fe9f,3,2,3,15,0.0,
02a7c95b3d11ad72a50584dd2b9912bbf1d55de6,1,1,1,1,0.0,
02a8b6e58daa9ab5ad4b8f20f39a72312742615d,17,5,10,63,0.0,
02a8f9ed42a6a86825dcdddea4e54b74e1adaa11,3,1,3,29,0.0,
02aa816d2e8985700c0839ead3de6caecb090100,4,3,3,46,0.0,
02ab4ef309a9348eb690723c2ded515fac494ae6,7,3,6,61,0.0,
02b00fe22f7f12cfa8e720bcd9b13d1a599942ea,3,1,3,36,0.0,
02b063ed7db5ec574c02c07586888f01f9b2b3d6,1,1,1,1,0.0,
02b0ea3eca0342b3a867088dbe59a2ddc1a9d688,2,2,2,9,0.0,
02b454bdde01eb3a37d4f8e785301261023204c1,4,2,4,38,0.0,
02b61575cdb2f06ebe5acdfe7001b8047bfc5747,3,2,3,49,0.0,
02b877aeef1364b3cfee5953f800f240736c6dc9,1,1,1,1,0.0,
02bbdad7fa3f4fdb31fdca0bcb838e12dbd1fcc3,10,3,6,42,0.0,
02bbfbf06af3d420862af84eb46e13d8d8769ecd,1,1,1,1,0.0,
02bc04c4e7fda8329ee4d1c080b90b6207d3f18f,4,2,4,51,0.0,
02bd8df96a57f0e521219e619769262016af162a,1,1,1,1,0.0,
02bd9ed6e792becab6c503178f77205129e31b9d,1,1,1,1,0.0,
02c2b5783716b612434d1b5d14761ba9ab06c85f,1,1,1,1,0.0,
02c2e94bca2878fe14100be41c56eba43ecddeff,1,1,1,1,0.0,
