payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
018ac82d33e9df7ca2d26bd95a436050296481f6,8,2,6,43,0.0,
018c16c5542277d07c561b616e027dd74c67f89e,1,1,1,1,0.0,
018e905383a1af2f64bda071d0d7ba6adbae6c10,4,3,3,40,0.0,
0190f8c09b51999e83979c9796c4bf6d86a77193,5,2,4,36,0.0,
01928cb6b31dc6d26159d3cbf8c5aaa94c1273d1,6,2,5,45,0.0,
01961ea201fe14c3be86a0e4dba2cb8207a65b7f,2,2,2,11,0.0,
019942017405392e661749a101ecae41c4036426,4,2,4,43,0.0,
019bc886326d202a0179a14144f999e65dce3183,5,2,4,24,0.0,
019d882e2a5aa58c2cb00d4ad34f2e17a17e032a,9,3,4,24,0.0,
01a798efb60adacc7803eb7c1e0af882b1d0abb6,8,1,8,51,0.0,
01a84e5a3d2ebbafde9e62ac0f8f809a5cfd1853,8,1,8,58,0.0,
01a8d538f138622b602988aa582c3cb298779a66,1,1,1,1,0.0,
01aa1e20bfde38013b4b7c08707054d9576b5c94,11,4,6,47,0.0,
01aafe9d2d6a30673db4b38c34db834545c1af43,1,1,1,1,0.0,
01ad44a1811a108ed13940c3606ec69a487eee86,2,2,2,41,0.0,
01aebe5140bfd7f13b920f887e8799bec1995c16,13,2,8,60,0.0,
01aedabcd1aa87ad80395723b0fac31ab0eb5be9,3,3,2,54,0.0,
01af202fc66ecfe9633b30b69d2a8993b8cfdb71,15,2,8,60,0.0,
01af8aca9fa6a448c4ed5b28d8e5d3b0d3ab9807,9,2,7,51,0.0,
01b15d7784f6a8bdb83209913b4222d4561d871c,1,1,1,1,0.0,
01b17ac6aea56ea5ddd27b75ae74cf4cfbd5c023,2,2,1,2,0.0,
01b31ee332a446ad778869d1e57e6f474483329a,9,3,6,48,0.0,
01b336ea7ad43068eeb25afa2debd630e0f277eb,15,3,9,56,0.0,
01b352615a65b5834b97550da0f3cbd684e6a0e2,2,1,2,8,0.0,
01b4bbe4e3a350b6d8b1e0a906db753b5302bd20,4,1,4,43,0.0,
01b733c5a2d326e45183e5e5ddb148bbd5d10dc3,1,1,1,1,0.0,
01b8aa38b33e4799991849eb748c91ebb0de87ac,1,1,1,1,0.0,
01b8eec4deb23a155b3d5bfb12c1320f891addaa,3,2,3,51,0.0,
01b9a75b7c7c0cffc1b32f96b08a999a28e5db83,1,1,1,1,0.0,
01bd4392b63bac5e4148bb2d8a807bd16ac66b99,2,2,2,6,0.0,
01bdbe79467adee78be850b4bb6ed93fda849c4b,16,5,8,55,0.0,
